session_id,archive_name,vehicle,mount_position,sampling_label,segment_id,segment_start_m,segment_end_m,start_time_s,end_time_s,latitude,longitude,mean_speed_kmh,median_gps_accuracy_m,n_samples,distance_coverage_m,max_sample_gap_s,rms_vertical,p95_abs,vdv_per_m,peak_density_per_m,psd_0_5_3hz,psd_3_15hz,data_quality_flag,valid_segment,segment_start_m_model,segment_end_m_model,start_time_s_model,end_time_s_model,latitude_model,longitude_model,mean_speed_kmh_model,median_gps_accuracy_m_model,n_samples_model,distance_coverage_m_model,max_sample_gap_s_model,rms_vertical_model,p95_abs_model,vdv_per_m_model,peak_density_per_m_model,psd_0_5_3hz_model,psd_3_15hz_model,rms_vertical_speed_corrected,p95_abs_speed_corrected,vdv_per_m_speed_corrected,psd_0_5_3hz_speed_corrected,psd_3_15hz_speed_corrected,relative_roughness_score,raw_cluster,roughness_class,hotspot_flag,load_kg,load_source,load_ratio,overload_flag,roughness_ratio,load_component_score,roughness_component_score,context_score,wear_risk_band,wear_multiplier,distance_km,wear_increment,cumulative_wear_score,estimated_remaining_km,service_alert
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,88,1760.0,1780.0,337.26,339.33,-7.9493349104879965,112.61582942849458,34.604681626757944,9.935,208,19.860038557889997,0.0100000000000477,1.889121998254062,3.459501777030407,1.362596016694247,0.5035236951253149,0.1444949509914948,2.5626489218317183,OK,True,1760.0,1780.0,337.26,339.33,-7.9493349104879965,112.61582942849458,34.604681626757944,9.935,208.0,19.860038557889997,0.0100000000000477,1.889121998254062,3.459501777030407,1.362596016694247,0.5035236951253149,0.1444949509914948,2.5626489218317183,1.889474216729428,3.459776259454822,1.362596016694247,0.1444949509914948,2.564124920077444,53.5,2.0,Sedang,False,5252.9,load_profile,0.6566124999999999,False,0.535,39.39675,21.400000000000002,60.79675,Sedang,1.6782250375,0.019860038557889998,0.0003332961395356639,0.010098076572196574,5958.07473307511,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,89,1780.0,1800.0,339.34000000000003,341.58,-7.949189766335597,112.61593440739423,32.04541935190892,9.961469117914456,225,19.97769184681465,0.0100000000000477,0.9109908909786496,1.8200961582111164,0.713902862161875,0.5005583265913901,0.042287991202094,0.4888348349715515,OK,True,1780.0,1800.0,339.34000000000003,341.58,-7.949189766335597,112.61593440739423,32.04541935190892,9.961469117914456,225.0,19.97769184681465,0.0100000000000477,0.9109908909786496,1.8200961582111164,0.713902862161875,0.5005583265913901,0.042287991202094,0.4888348349715515,0.9182341810213394,1.826240841509732,0.713902862161875,0.042287991202094,0.5009392969830975,4.7,0.0,Rendah,False,5506.6,load_profile,0.6883250000000001,False,0.047,41.2995,1.88,43.179500000000004,Sedang,1.438265255,0.019977691846814652,0.0002873322005837029,0.010385408772780278,6952.098317304288,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,90,1800.0,1820.0,341.59000000000003,343.65000000000003,-7.949041292374116,112.61604308587196,34.69923390477482,9.935,207,19.821402890435365,0.0100000000000477,1.18474680558717,2.3343527588501938,0.9542546634661688,0.3531536107052133,0.0297184566601324,1.352797900711868,OK,True,1800.0,1820.0,341.59000000000003,343.65000000000003,-7.949041292374116,112.61604308587196,34.69923390477482,9.935,207.0,19.821402890435365,0.0100000000000477,1.18474680558717,2.3343527588501938,0.9542546634661688,0.3531536107052133,0.0297184566601324,1.352797900711868,1.1846423176821097,2.3342651415084763,0.9542546634661688,0.0297184566601324,1.3524294380872532,15.1,0.0,Rendah,False,5287.1,load_profile,0.6608875000000001,False,0.151,39.65325000000001,6.04,45.693250000000006,Sedang,1.4768913025,0.019821402890435366,0.0002927405753223235,0.0106781493481026,6770.255988466823,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,91,1820.0,1840.0,343.66,345.64,-7.948895573180771,112.61615762818349,36.30493528297747,9.973903075836056,199,19.9694850743997,0.0100000000000477,3.002414534308871,6.270058908866308,2.331792484327278,0.4006112310955763,1.7869239694630477,6.64886772540112,OK,True,1820.0,1840.0,343.66,345.64,-7.948895573180771,112.61615762818349,36.30493528297747,9.973903075836056,199.0,19.9694850743997,0.0100000000000477,3.002414534308871,6.270058908866308,2.331792484327278,0.4006112310955763,1.7869239694630477,6.64886772540112,2.9885124869169006,6.257687179061675,2.331792484327278,1.7869239694630477,6.554240889301052,87.2,1.0,Tinggi,False,5358.4,load_profile,0.6698,False,0.872,40.187999999999995,34.88,75.068,Tinggi,1.86749312,0.0199694850743997,0.00037292875986384125,0.011051078107966442,5354.180310013245,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,143,2860.0,2880.0,453.85,455.88,-7.941621831708606,112.62242233756292,35.44010233580258,9.996271528028174,204,19.9397935915149,0.0100000000000477,1.348445759185658,2.669138762500689,1.0331665908591454,0.4012077639261164,0.0762080040369348,1.8108056967892472,OK,True,2860.0,2880.0,453.85,455.88,-7.941621831708606,112.62242233756292,35.44010233580258,9.996271528028174,204.0,19.9397935915149,0.0100000000000477,1.348445759185658,2.669138762500689,1.0331665908591454,0.4012077639261164,0.0762080040369348,1.8108056967892472,1.3454629401189744,2.66662448710862,1.0331665908591454,0.0762080040369348,1.7984626680041975,24.4,0.0,Rendah,False,4432.7,load_profile,0.5540875,False,0.244,33.24525,9.76,43.00525,Sedang,1.45709197,0.0199397935915149,0.00029054113125653825,0.01134161923922298,6862.2063973601325,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,144,2880.0,2900.0,455.89,457.97,-7.9415049927503585,112.62256212128936,34.63088268576878,9.954656976064136,209,19.922423883225747,0.0100000000000477,1.3527967954622186,2.684753654348365,1.0474713584854691,0.3011681728673523,0.042482430264331,2.32977145142438,OK,True,2880.0,2900.0,455.89,457.97,-7.9415049927503585,112.62256212128936,34.63088268576878,9.954656976064136,209.0,19.922423883225747,0.0100000000000477,1.3527967954622186,2.684753654348365,1.0474713584854691,0.3011681728673523,0.042482430264331,2.32977145142438,1.352945952707282,2.684879626511627,1.0474713584854691,0.042482430264331,2.330564929910625,25.6,0.0,Rendah,False,4255.2,load_profile,0.5318999999999999,False,0.256,31.913999999999994,10.24,42.153999999999996,Sedang,1.44877328,0.019922423883225748,0.000288630753948513,0.011630249993171493,6901.588476977352,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,174,3480.0,3500.0,616.51,619.9300000000001,-7.942832469758849,112.62373128150725,21.251820528182453,9.935,343,19.94622496894499,0.0100000000001045,2.527408491578412,4.837150197274108,2.1401770551644144,0.7018872002996615,0.0431971341774626,5.1507380221420815,OK,True,3480.0,3500.0,616.51,619.9300000000001,-7.942832469758849,112.62373128150725,21.251820528182453,9.935,343.0,19.94622496894499,0.0100000000001045,2.527408491578412,4.837150197274108,2.1401770551644144,0.7018872002996615,0.0431971341774626,5.1507380221420815,2.6550158765213365,4.939616744034479,2.1401770551644144,0.0431971341774626,5.997076155401958,80.2,1.0,Tinggi,False,3423.3,load_profile,0.42791250000000003,False,0.802,25.674750000000003,32.08,57.75475,Sedang,1.6461846649999998,0.01994622496894499,0.00032835169668517337,0.011958601689856668,6073.926183628382,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,175,3500.0,3520.0,619.94,624.02,-7.942701591749528,112.62377769316134,17.350942278587393,9.935,409,19.94309075620004,0.0100000000001045,3.085482117943641,6.19443770248092,2.8389975136299817,0.8022828655596334,0.0446533278942106,7.034708558207312,OK,True,3500.0,3520.0,619.94,624.02,-7.942701591749528,112.62377769316134,17.350942278587393,9.935,409.0,19.94309075620004,0.0100000000001045,3.085482117943641,6.19443770248092,2.8389975136299817,0.8022828655596334,0.0446533278942106,7.034708558207312,3.308102401077716,6.38084110914816,2.8389975136299817,0.0446533278942106,8.723568316197701,91.9,1.0,Tinggi,True,3521.7,load_profile,0.44021249999999995,False,0.919,26.412749999999996,36.760000000000005,63.17275,Sedang,1.7126385574999998,0.01994309075620004,0.00034155306184790015,0.012300154751704567,5838.225433345606,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,176,3520.0,3540.0,624.03,626.5500000000001,-7.9425712005475875,112.62365525258906,28.61932328365477,9.935,253,19.92969575205097,0.0100000000001045,4.292038908628554,8.230884865637755,3.223434482168306,0.5017638063526833,0.0944155069364904,14.890264741358154,OK,True,3520.0,3540.0,624.03,626.5500000000001,-7.9425712005475875,112.62365525258906,28.61932328365477,9.935,253.0,19.92969575205097,0.0100000000001045,4.292038908628554,8.230884865637755,3.223434482168306,0.5017638063526833,0.0944155069364904,14.890264741358154,4.375679137423039,8.29876728305914,3.223434482168306,0.0944155069364904,15.804850988016872,97.7,1.0,Tinggi,True,4074.4,load_profile,0.5093,False,0.977,30.558,39.08,69.638,Sedang,1.79589722,0.01992969575205097,0.00035791685196554147,0.012658071603670109,5567.54255281916,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,177,3540.0,3560.0,626.5600000000001,628.82,-7.942440111354681,112.62353527407444,31.632708154114148,9.935,227,19.88962822450003,0.0100000000001045,3.716056737398085,7.251569218492263,2.784149202668722,0.5027746062986742,0.0963060707373349,12.562593926219463,OK,True,3540.0,3560.0,626.5600000000001,628.82,-7.942440111354681,112.62353527407444,31.632708154114148,9.935,227.0,19.88962822450003,0.0100000000001045,3.716056737398085,7.251569218492263,2.784149202668722,0.5027746062986742,0.0963060707373349,12.562593926219463,3.7504929535711695,7.2800915714068,2.784149202668722,0.0963060707373349,12.925646119308546,95.3,1.0,Tinggi,True,3989.0,load_profile,0.498625,False,0.953,29.9175,38.12,68.0375,Sedang,1.775412925,0.01988962822450003,0.0003531230302322215,0.01301119463390233,5631.759654186707,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,178,3560.0,3580.0,628.83,630.92,-7.942300941210659,112.62341484642852,34.30761815831188,9.935,210,19.909357413274392,0.0100000000001045,5.119366622243794,9.747330507588364,3.760117864181823,0.4520487433712615,0.3287549010640789,33.536822036914465,OK,True,3560.0,3580.0,628.83,630.92,-7.942300941210659,112.62341484642852,34.30761815831188,9.935,210.0,19.909357413274392,0.0100000000001045,5.119366622243794,9.747330507588364,3.760117864181823,0.4520487433712615,0.3287549010640789,33.536822036914465,5.124766073354255,9.751704315198008,3.760117864181823,0.3287549010640789,33.64619087429601,100.0,1.0,Tinggi,True,3684.3,load_profile,0.46053750000000004,False,1.0,27.632250000000003,40.0,67.63225,Sedang,1.76843,0.019909357413274393,0.00035208304930356833,0.013363277683205898,5653.977636791775,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,179,3580.0,3600.0,630.9300000000001,632.98,-7.94216763658682,112.62329586673825,34.9364936393551,9.935,206,19.92992183584965,0.0100000000001045,4.091576104996397,8.070370996861465,2.9652305254977724,0.5017581143751475,0.5704531698524096,13.988260358199188,OK,True,3580.0,3600.0,630.9300000000001,632.98,-7.94216763658682,112.62329586673825,34.9364936393551,9.935,206.0,19.92992183584965,0.0100000000001045,4.091576104996397,8.070370996861465,2.9652305254977724,0.5017581143751475,0.5704531698524096,13.988260358199188,4.088410303439472,8.067712995459134,2.9652305254977724,0.5704531698524096,13.954858867510906,96.5,1.0,Tinggi,True,3540.0,load_profile,0.4425,False,0.965,26.55,38.6,65.15,Sedang,1.7369025,0.01992992183584965,0.00034616331061491847,0.013709440993820817,5756.586253920768,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,180,3600.0,3620.0,632.99,635.24,-7.942025916787658,112.62317038926751,31.975257947065533,9.935,226,19.941690045385258,0.0100000000001045,4.757460936247507,9.012367105293796,3.723951083902538,0.4513158102205438,3.0978393325418105,18.465689832020868,OK,True,3600.0,3620.0,632.99,635.24,-7.942025916787658,112.62317038926751,31.975257947065533,9.935,226.0,19.941690045385258,0.0100000000001045,4.757460936247507,9.012367105293796,3.723951083902538,0.4513158102205438,3.0978393325418105,18.465689832020868,4.796345474063277,9.0436420351492,3.723951083902538,3.0978393325418105,18.935832152865277,98.8,1.0,Tinggi,True,3266.0,load_profile,0.40825,False,0.988,24.495,39.519999999999996,64.015,Sedang,1.7208202,0.019941690045385256,0.0003431606305223787,0.014052601624343195,5810.365742939074,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,181,3620.0,3640.0,635.25,637.6800000000001,-7.94188564134789,112.62305488251452,29.669627126343727,3.79,244,19.87574534372516,0.0100000000001045,3.101944063972089,5.916707892262787,2.443303082371364,0.6540635219048098,0.2469830429711071,6.449657560673195,OK,True,3620.0,3640.0,635.25,637.6800000000001,-7.94188564134789,112.62305488251452,29.669627126343727,3.79,244.0,19.87574534372516,0.0100000000001045,3.101944063972089,5.916707892262787,2.443303082371364,0.6540635219048098,0.2469830429711071,6.449657560673195,3.1509418685859285,5.956302528180519,2.443303082371364,0.2469830429711071,6.769536192257474,87.2,1.0,Tinggi,False,3738.3,load_profile,0.4672875,False,0.872,28.03725,34.88,62.91725,Sedang,1.71066744,0.01987574534372516,0.00034000790405242236,0.014392609528395618,5844.8302137832,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,182,3640.0,3660.0,637.69,640.8000000000001,-7.941755571624228,112.62293333304584,22.912093328439333,3.79,312,19.97529334592491,0.0100000000001045,3.187512535353266,6.717947191666584,2.8569685334012918,0.5506802733509829,0.1448110925354155,10.36945399526502,OK,True,3640.0,3660.0,637.69,640.8000000000001,-7.941755571624228,112.62293333304584,22.912093328439333,3.79,312.0,19.97529334592491,0.0100000000001045,3.187512535353266,6.717947191666584,2.8569685334012918,0.5506802733509829,0.1448110925354155,10.36945399526502,3.323193325634102,6.8381874122147766,2.8569685334012918,0.1448110925354155,11.794262387483297,94.2,1.0,Tinggi,True,4315.5,load_profile,0.5394375,False,0.9420000000000001,32.36625,37.68,70.04625,Tinggi,1.802092525,0.019975293345924912,0.0003599732682337352,0.014752582796629353,5548.28600807849,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,183,3660.0,3680.0,640.8100000000001,645.46,-7.9416503759216575,112.62278505657288,15.475401393347832,4.751710671977975,466,19.929261703734483,0.0100000000001045,2.7909008808013933,5.614116554074813,3.215899088762518,1.0035494689827,0.1396819004485699,4.671190480885779,OK,True,3660.0,3680.0,640.8100000000001,645.46,-7.9416503759216575,112.62278505657288,15.475401393347832,4.751710671977975,466.0,19.929261703734483,0.0100000000001045,2.7909008808013933,5.614116554074813,3.215899088762518,1.0035494689827,0.1396819004485699,4.671190480885779,3.0269172362218235,5.811462178176728,3.215899088762518,0.1396819004485699,6.002321653787598,86.0,1.0,Tinggi,False,3943.1,load_profile,0.4928875,False,0.86,29.573249999999998,34.4,63.97324999999999,Sedang,1.72450915,0.019929261703734484,0.00034368194160834704,0.0150962647382377,5797.876093337154,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,184,3680.0,3700.0,645.47,651.27,-7.941662612481394,112.62264609679876,12.455083873837388,6.560329766150727,581,19.978869442715222,0.0100000000001045,1.7648380255595588,3.3397283375467994,2.5544714116300526,1.0511105275607628,0.2629232940472753,2.6335237359546704,OK,True,3680.0,3700.0,645.47,651.27,-7.941662612481394,112.62264609679876,12.455083873837388,6.560329766150727,581.0,19.978869442715222,0.0100000000001045,1.7648380255595588,3.3397283375467994,2.5544714116300526,1.0511105275607628,0.2629232940472753,2.6335237359546704,1.9563720758911296,3.489426072595172,2.5544714116300526,0.2629232940472753,3.620270970720952,62.8,1.0,Tinggi,False,3761.7,load_profile,0.4702125,False,0.628,28.21275,25.12,53.332750000000004,Sedang,1.5923861900000003,0.019978869442715222,0.0003181407579239272,0.015414405496161628,6278.915643855454,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,186,3720.0,3740.0,654.11,656.17,-7.942008455188104,112.62226095455588,34.96811511965094,9.81325788110659,207,19.8642066772195,0.0100000000001045,2.3998458565256824,5.007021546526994,1.7906465046071276,0.4530762363805499,0.127609718521124,3.772056282935952,OK,True,3720.0,3740.0,654.11,656.17,-7.942008455188104,112.62226095455588,34.96811511965094,9.81325788110659,207.0,19.8642066772195,0.0100000000001045,2.3998458565256824,5.007021546526994,1.7906465046071276,0.4530762363805499,0.127609718521124,3.772056282935952,2.3977706691685223,5.005178512165126,1.7906465046071276,0.127609718521124,3.761991140063581,73.3,1.0,Tinggi,False,3590.5,load_profile,0.4488125,False,0.733,26.92875,29.32,56.24875,Sedang,1.6282834125,0.019864206677219498,0.0003234455823498825,0.01573785107851151,6140.470472238597,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,187,3740.0,3760.0,656.1800000000001,658.0500000000001,-7.942148705961156,112.62207336516332,38.64921179396346,8.294234491199791,188,19.874566547679933,0.0100000000001045,2.3697596730437502,4.314126892345026,1.5979822867359856,0.352208939158834,0.5875495913932576,4.945858835672247,OK,True,3740.0,3760.0,656.1800000000001,658.0500000000001,-7.942148705961156,112.62207336516332,38.64921179396346,8.294234491199791,188.0,19.874566547679933,0.0100000000001045,2.3697596730437502,4.314126892345026,1.5979822867359856,0.352208939158834,0.5875495913932576,4.945858835672247,2.343978723342631,4.2940903715574015,1.5979822867359856,0.5875495913932576,4.781552695875671,73.3,1.0,Tinggi,False,3844.7,load_profile,0.4805875,False,0.733,28.83525,29.32,58.155249999999995,Sedang,1.6520066274999998,0.019874566547679932,0.0003283291565545704,0.01606618023506608,6052.271955535175,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,188,3760.0,3780.0,658.0600000000001,660.03,-7.942261221350569,112.62194904163204,36.21318279504423,6.225971294358358,198,19.908665905059024,0.0100000000001045,2.529239363913665,6.1704834450824055,2.1182147678161907,0.3516056793248621,0.1717251503636472,7.819518023909021,OK,True,3760.0,3780.0,658.0600000000001,660.03,-7.942261221350569,112.62194904163204,36.21318279504423,6.225971294358358,198.0,19.908665905059024,0.0100000000001045,2.529239363913665,6.1704834450824055,2.1182147678161907,0.3516056793248621,0.1717251503636472,7.819518023909021,2.5181695067652705,6.158975699912568,2.1182147678161907,0.1717251503636472,7.71429622170602,80.2,1.0,Tinggi,False,3933.1,load_profile,0.4916375,False,0.802,29.49825,32.08,61.57825,Sedang,1.694641155,0.019908665905059023,0.0003373804458385834,0.016403560680904664,5899.986327153673,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,189,3780.0,3800.0,660.04,662.1800000000001,-7.942391836756485,112.62180428536232,34.11398805654228,7.101290492635417,215,19.964683142886315,0.0100000000001045,1.3847556541414878,2.588803896670889,1.0128688406965294,0.4507960349577008,0.0739360697861685,1.6517104030119223,OK,True,3780.0,3800.0,660.04,662.1800000000001,-7.942391836756485,112.62180428536232,34.11398805654228,7.101290492635417,215.0,19.964683142886315,0.0100000000001045,1.3847556541414878,2.588803896670889,1.0128688406965294,0.4507960349577008,0.0739360697861685,1.6517104030119223,1.3870060546637448,2.590593494116465,1.0128688406965294,0.0739360697861685,1.6600149792345578,25.6,0.0,Rendah,False,3910.3,load_profile,0.48878750000000004,False,0.256,29.327250000000003,10.24,39.56725,Rendah,1.4206984200000001,0.019964683142886314,0.00028363793796899224,0.016687198618873657,7037.616949090513,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,190,3800.0,3820.0,662.19,664.96,-7.94249789598442,112.6216464502206,25.53809560033254,7.169558351568654,278,19.91636329507992,0.0100000000001045,1.519066487586848,3.355369186669328,1.3069550430036283,0.5020996982150036,0.0086554585386012,2.035850299395782,OK,True,3800.0,3820.0,662.19,664.96,-7.94249789598442,112.6216464502206,25.53809560033254,7.169558351568654,278.0,19.91636329507992,0.0100000000001045,1.519066487586848,3.355369186669328,1.3069550430036283,0.5020996982150036,0.0086554585386012,2.035850299395782,1.5665261851037875,3.39958820977448,1.3069550430036283,0.0086554585386012,2.2387834476845168,39.5,2.0,Sedang,False,4092.2,load_profile,0.511525,False,0.395,30.6915,15.8,46.4915,Sedang,1.505325475,0.019916363295079918,0.0002998060903743874,0.016987004709248042,6641.9531626733915,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,191,3820.0,3840.0,664.97,667.24,-7.942604542132521,112.6214915005693,31.18806399018652,8.863864635043267,228,19.837894969224635,0.0100000000001045,1.4841796316523037,2.8739901771847367,1.0854928874937375,0.4032685933870876,0.0104949897697147,2.1659478076708085,OK,True,3820.0,3840.0,664.97,667.24,-7.942604542132521,112.6214915005693,31.18806399018652,8.863864635043267,228.0,19.837894969224635,0.0100000000001045,1.4841796316523037,2.8739901771847367,1.0854928874937375,0.4032685933870876,0.0104949897697147,2.1659478076708085,1.5000690615625254,2.887044346824967,1.0854928874937375,0.0104949897697147,2.238370896195522,31.4,0.0,Rendah,False,4020.6,load_profile,0.502575,False,0.314,30.1545,12.56,42.7145,Sedang,1.45870671,0.019837894969224636,0.0002893767050388322,0.017276381414286876,6854.2033112732925,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,192,3840.0,3860.0,667.25,669.36,-7.942722440603907,112.6213565488442,34.21586123872923,8.408452036612989,212,19.93874544814525,0.0100000000001045,2.7923614691265723,5.047438159427646,2.064683861107685,0.4513824615197743,0.2272448104344229,6.490569757949673,OK,True,3840.0,3860.0,667.25,669.36,-7.942722440603907,112.6213565488442,34.21586123872923,8.408452036612989,212.0,19.93874544814525,0.0100000000001045,2.7923614691265723,5.047438159427646,2.064683861107685,0.4513824615197743,0.2272448104344229,6.490569757949673,2.796060158690444,5.05028232073533,2.064683861107685,0.2272448104344229,6.517159842648083,80.2,1.0,Tinggi,False,4097.5,load_profile,0.5121875,False,0.802,30.731250000000003,32.08,62.81125,Sedang,1.7102673750000001,0.01993874544814525,0.0003410058583839258,0.0176173872726708,5846.008879911384,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,193,3860.0,3880.0,669.37,671.3100000000001,-7.942842951901762,112.62120956157376,36.86368619629547,8.631327554054156,195,19.910493473560564,0.0100000000001045,1.8342953829747597,3.826979775375962,1.3982278698638653,0.4520229502071976,0.0833153381081629,2.3112222413906545,OK,True,3860.0,3880.0,669.37,671.3100000000001,-7.942842951901762,112.62120956157376,36.86368619629547,8.631327554054156,195.0,19.910493473560564,0.0100000000001045,1.8342953829747597,3.826979775375962,1.3982278698638653,0.4520229502071976,0.0833153381081629,2.3112222413906545,1.8229976031270412,3.816930790486196,1.3982278698638653,0.0833153381081629,2.267537530945547,54.7,2.0,Sedang,False,3852.4,load_profile,0.48155000000000003,False,0.547,28.893,21.880000000000003,50.773,Sedang,1.5604115700000003,0.019910493473560564,0.000310685643805534,0.017928072916476336,6407.4167257734125,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,194,3880.0,3900.0,671.32,673.1,-7.942966349712443,112.62107331445056,40.16081594016377,9.88807799578118,179,19.835722284759868,0.0100000000001045,2.3269151417205545,4.570181263755351,1.7924805235270174,0.4537268606001233,0.1239437839225511,1.5515411688382894,OK,True,3880.0,3900.0,671.32,673.1,-7.942966349712443,112.62107331445056,40.16081594016377,9.88807799578118,179.0,19.835722284759868,0.0100000000001045,2.3269151417205545,4.570181263755351,1.7924805235270174,0.4537268606001233,0.1239437839225511,1.5515411688382894,2.292730186839739,4.541486486757798,1.7924805235270174,0.1239437839225511,1.4822146554951547,70.9,2.0,Sedang,False,4172.9,load_profile,0.5216124999999999,False,0.7090000000000001,31.296749999999996,28.360000000000003,59.65675,Sedang,1.6705321525,0.01983572228475987,0.00033136211844752124,0.018259435034923856,5985.023419952708,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,195,3900.0,3920.0,673.11,674.87,-7.943099661036652,112.6209007973673,41.12995361105991,9.223761256523842,177,19.97287417719508,0.0100000000001045,2.66759881523468,4.856146343378645,1.7726027544972662,0.2002716266328447,0.0113206075161251,9.046782173224802,OK,True,3900.0,3920.0,673.11,674.87,-7.943099661036652,112.6209007973673,41.12995361105991,9.223761256523842,177.0,19.97287417719508,0.0100000000001045,2.66759881523468,4.856146343378645,1.7726027544972662,0.2002716266328447,0.0113206075161251,9.046782173224802,2.622108493333764,4.820730022971791,1.7726027544972662,0.0113206075161251,8.57872634697188,75.6,1.0,Tinggi,False,4329.8,load_profile,0.5412250000000001,False,0.7559999999999999,32.4735,30.239999999999995,62.713499999999996,Sedang,1.70896822,0.01997287417719508,0.0003413300723088504,0.018600765107232707,5850.3954646326165,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,196,3920.0,3940.0,674.88,676.65,-7.9432204157006066,112.62075949184316,39.99445355428644,9.17042433425747,178,19.862583514514423,0.0100000000001045,1.730348163529291,3.43206117830257,1.282447419108493,0.5034591795519742,0.1156419228343666,2.7065068702827912,OK,True,3920.0,3940.0,674.88,676.65,-7.9432204157006066,112.62075949184316,39.99445355428644,9.17042433425747,178.0,19.862583514514423,0.0100000000001045,1.730348163529291,3.43206117830257,1.282447419108493,0.5034591795519742,0.1156419228343666,2.7065068702827912,1.7056398764882557,3.411118742461709,1.282447419108493,0.1156419228343666,2.5889122486427656,46.5,2.0,Sedang,False,3847.8,load_profile,0.48097500000000004,False,0.465,28.858500000000003,18.6,47.4585,Sedang,1.519315675,0.019862583514514424,0.0003017753447959836,0.01890254045202869,6580.666487203061,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,197,3940.0,3960.0,676.66,678.26,-7.943349524619645,112.62062996050577,44.76220307497958,7.964916638747788,161,19.83534061552018,0.0100000000001045,2.3632112859971213,4.975601124560246,1.7833017705733374,0.3024903941052211,0.3076165924660676,4.336897009367284,OK,True,3940.0,3960.0,676.66,678.26,-7.943349524619645,112.62062996050577,44.76220307497958,7.964916638747788,161.0,19.83534061552018,0.0100000000001045,2.3632112859971213,4.975601124560246,1.7833017705733374,0.3024903941052211,0.3076165924660676,4.336897009367284,2.3032104199611365,4.921442114992117,1.7833017705733374,0.3076165924660676,4.005740984722281,74.4,1.0,Tinggi,False,3881.3,load_profile,0.4851625,False,0.7440000000000001,29.10975,29.760000000000005,58.86975,Sedang,1.6608896800000001,0.01983534061552018,0.0003294431252760232,0.019231983577304712,6019.711557026635,False
20260811_212352_867,session_20260811_212352_867 (1).zip,tt,dashboard_center,100 Hz,198,3960.0,3980.0,678.27,679.84,-7.943483416956967,112.62050496840618,45.70316721801505,7.97646368545258,158,19.931163970765283,0.0100000000001045,3.2208830641329738,6.070589716011535,2.185321444689053,0.2508634220928552,0.5778740222695782,5.951460022650907,OK,True,3960.0,3980.0,678.27,679.84,-7.943483416956967,112.62050496840618,45.70316721801505,7.97646368545258,158.0,19.931163970765283,0.0100000000001045,3.2208830641329738,6.070589716011535,2.185321444689053,0.2508634220928552,0.5778740222695782,5.951460022650907,3.132540530473336,5.999163856668598,2.185321444689053,0.5778740222695782,5.46158565762221,88.4,1.0,Tinggi,True,4326.4,load_profile,0.5408,False,0.884,32.44799999999999,35.36,67.80799999999999,Sedang,1.77369344,0.019931163970765282,0.0003535177478651073,0.01958550132516982,5636.84863708324,False
